cust_id,age,Gender,Usage Frequency,Support Calls,type_plan,arrival_year,arrival_month,arrival_date,market_segment_type,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,Total Spend,no_of_special_requests,booking_status
INN22029,25,Female,29,0,Standard,2024,8,24,Online,0,0,692,2,Not_Canceled
INN05370,20,Male,17,3,Basic,2024,9,12,Corporate,0,1,543,1,Not_Canceled
INN33008,27,Female,20,1,Basic,2024,3,12,Online,0,0,844,0,Not_Canceled
INN23870,56,Male,9,2,Basic,2023,8,21,Online,0,0,725,1,Not_Canceled
INN26015,37,Female,12,6,Standard,2023,7,29,Online,0,0,182,0,Not_Canceled
INN32423,29,Male,10,2,Standard,2024,1,26,Online,0,0,503,0,Not_Canceled
INN33213,29,Male,18,2,Standard,2024,9,11,Offline,0,0,428,0,Not_Canceled
INN25147,23,Male,14,0,Standard,2024,12,2,Online,0,0,253,1,Not_Canceled
INN35185,58,Male,7,4,Basic,2024,12,29,Online,0,0,699,1,Not_Canceled
INN06885,62,Female,28,9,Premium,2024,1,29,Online,0,0,690,0,Not_Canceled
INN34568,23,Male,20,6,Basic,2024,8,11,Online,0,0,489,1,Not_Canceled
INN12289,48,Female,13,7,Standard,2024,7,8,Online,0,0,829,0,Canceled
INN23727,63,Female,23,10,Standard,2024,1,30,Online,0,0,211,2,Not_Canceled
INN23541,64,Male,13,10,Basic,2024,12,3,Online,0,0,722,0,Canceled
INN28566,57,Female,14,1,Premium,2024,12,17,Online,0,0,756,0,Not_Canceled
INN13188,19,Male,10,0,Standard,2024,4,22,Online,0,0,568,0,Canceled
INN07903,30,Female,4,6,Basic,2024,3,9,Online,0,0,899,1,Not_Canceled
INN23124,18,Male,12,6,Standard,2024,5,21,Offline,0,0,222,0,Not_Canceled
INN33370,49,Male,25,0,Basic,2024,4,30,Online,0,0,859,0,Canceled
INN08217,27,Male,23,5,Basic,2024,6,12,Offline,0,0,333,0,Canceled
INN10052,22,Female,14,6,Basic,2024,11,17,Online,0,0,587,0,Canceled
INN27192,37,Male,23,5,Basic,2024,5,15,Online,0,0,673,1,Canceled
INN03884,20,Female,20,2,Basic,2024,7,8,Online,0,0,780,0,Not_Canceled
INN04413,65,Male,25,7,Standard,2024,10,13,Online,0,0,570,0,Canceled
INN02315,34,Female,17,1,Premium,2024,10,29,Online,0,0,725,1,Canceled
INN12835,47,Female,13,8,Basic,2024,9,12,Online,0,0,357,2,Not_Canceled
INN10316,57,Male,28,7,Basic,2023,10,15,Online,0,0,729,1,Not_Canceled
INN10078,59,Female,20,1,Premium,2024,8,3,Online,0,0,855,2,Not_Canceled
INN18403,41,Male,8,7,Basic,2024,3,13,Online,0,0,803,1,Not_Canceled
INN07413,26,Female,25,0,Basic,2023,8,14,Offline,0,0,266,0,Not_Canceled
INN27457,30,Female,17,1,Premium,2024,10,13,Offline,0,0,165,0,Not_Canceled
INN27136,54,Female,28,9,Basic,2024,8,18,Online,0,0,322,3,Not_Canceled
INN15943,35,Female,14,0,Standard,2024,5,2,Online,0,0,644,0,Canceled
INN33314,49,Female,16,3,Premium,2024,6,22,Corporate,0,0,637,0,Not_Canceled
INN04834,35,Female,30,7,Premium,2024,7,27,Online,0,0,478,2,Not_Canceled
INN35979,58,Female,9,5,Basic,2023,10,26,Offline,0,0,733,1,Not_Canceled
INN28791,18,Female,5,0,Basic,2024,10,12,Online,0,0,168,4,Not_Canceled
INN25796,41,Female,17,9,Basic,2024,10,19,Corporate,0,2,170,1,Not_Canceled
INN13419,40,Female,10,7,Basic,2024,4,9,Offline,0,0,116,1,Not_Canceled
INN09451,20,Male,21,4,Basic,2024,6,24,Offline,0,0,597,1,Canceled
INN03425,27,Female,17,10,Standard,2024,3,26,Offline,0,0,331,1,Not_Canceled
INN32682,40,Male,26,7,Standard,2023,9,30,Offline,1,0,899,0,Not_Canceled
INN26453,40,Male,12,8,Standard,2024,11,30,Online,0,0,544,2,Not_Canceled
INN09618,38,Female,27,6,Basic,2024,10,16,Offline,0,0,483,0,Canceled
INN05948,25,Male,22,8,Standard,2024,6,27,Online,0,0,405,0,Not_Canceled
INN08051,40,Female,4,9,Standard,2024,9,28,Offline,0,0,382,0,Canceled
INN20465,18,Male,12,2,Basic,2024,10,28,Online,0,0,273,2,Not_Canceled
INN15258,27,Male,27,2,Standard,2024,8,30,Offline,0,0,746,0,Not_Canceled
INN21347,55,Female,22,4,Standard,2023,10,5,Offline,0,0,953,0,Not_Canceled
INN35999,53,Male,19,3,Standard,2024,8,5,Online,0,0,976,1,Not_Canceled
INN32669,43,Female,20,10,Premium,2024,3,11,Online,0,0,983,1,Not_Canceled
INN08210,62,Female,9,9,Standard,2024,5,24,Corporate,0,0,195,0,Not_Canceled
INN00798,35,Male,10,7,Standard,2024,6,14,Offline,0,0,307,0,Not_Canceled
INN21852,49,Male,25,7,Premium,2024,11,18,Online,0,0,725,1,Not_Canceled
INN01884,36,Female,27,3,Basic,2023,7,23,Offline,0,0,331,1,Not_Canceled
INN32740,24,Male,15,1,Premium,2024,9,9,Online,0,0,104,1,Not_Canceled
INN18277,38,Female,23,9,Standard,2023,10,12,Corporate,0,0,902,0,Not_Canceled
INN18757,26,Female,21,2,Standard,2024,5,8,Online,0,0,274,2,Not_Canceled
INN24396,42,Male,11,4,Basic,2024,2,10,Online,0,0,777,0,Not_Canceled
INN01199,19,Male,19,0,Basic,2024,4,13,Online,0,0,658,0,Canceled
INN33933,56,Female,28,1,Basic,2024,5,30,Online,0,0,977,1,Not_Canceled
INN02794,55,Female,30,10,Basic,2023,8,4,Corporate,0,0,483,0,Canceled
INN31417,62,Male,23,4,Basic,2024,3,12,Offline,0,0,575,0,Not_Canceled
INN22552,63,Female,19,4,Standard,2024,5,19,Corporate,0,0,927,0,Canceled
INN20479,48,Male,27,0,Standard,2023,9,20,Offline,0,0,462,0,Not_Canceled
INN26756,58,Female,28,6,Basic,2024,9,17,Offline,0,0,465,0,Canceled
INN16865,57,Male,20,0,Basic,2023,9,22,Offline,0,0,745,1,Not_Canceled
INN07127,38,Male,21,8,Basic,2024,9,20,Corporate,0,0,582,0,Canceled
INN32633,19,Female,7,1,Standard,2024,9,27,Corporate,0,0,203,0,Not_Canceled
INN31725,44,Male,1,6,Premium,2024,2,15,Online,0,0,561,0,Not_Canceled
INN13766,23,Male,25,6,Standard,2023,11,5,Corporate,0,0,822,0,Canceled
INN08262,57,Male,18,5,Premium,2024,3,5,Offline,0,0,932,0,Not_Canceled
INN23324,21,Male,6,0,Basic,2024,3,31,Online,0,0,123,1,Not_Canceled
INN24553,56,Male,5,1,Standard,2023,10,2,Offline,0,0,829,0,Not_Canceled
INN35655,33,Male,1,1,Standard,2024,9,22,Online,0,0,218,1,Not_Canceled
INN17923,57,Male,1,1,Premium,2024,3,20,Online,0,0,221,1,Canceled
INN19690,52,Female,24,3,Basic,2024,8,22,Online,0,0,912,0,Canceled
INN04356,39,Male,21,2,Standard,2023,8,11,Online,0,0,300,1,Canceled
INN33038,25,Female,1,3,Premium,2024,5,16,Offline,0,0,803,0,Not_Canceled
INN34249,47,Female,24,9,Basic,2024,9,21,Offline,0,0,388,0,Not_Canceled
INN25005,57,Female,23,0,Basic,2023,9,20,Corporate,1,0,934,0,Not_Canceled
INN17153,47,Male,7,8,Basic,2024,7,14,Online,0,0,565,1,Canceled
INN01421,57,Female,14,3,Premium,2024,4,5,Online,0,0,487,1,Not_Canceled
INN05206,52,Female,15,5,Basic,2024,9,11,Online,0,0,559,1,Not_Canceled
INN01235,18,Female,22,2,Basic,2024,12,23,Online,0,0,809,1,Not_Canceled
INN27905,40,Female,29,0,Standard,2024,10,31,Online,0,0,715,1,Not_Canceled
INN18094,28,Male,2,1,Basic,2024,2,18,Online,0,0,839,0,Not_Canceled
INN09256,30,Female,30,4,Basic,2024,10,12,Corporate,0,9,905,1,Not_Canceled
INN16815,48,Male,25,4,Standard,2024,7,1,Online,0,0,932,2,Not_Canceled
INN27839,58,Male,17,9,Premium,2024,7,1,Online,0,0,217,0,Not_Canceled
INN26200,42,Male,8,0,Standard,2024,10,27,Offline,0,0,538,0,Not_Canceled
INN02329,23,Female,17,1,Standard,2023,8,19,Online,0,0,894,2,Not_Canceled
INN16612,26,Male,26,6,Premium,2024,3,17,Corporate,0,0,590,1,Not_Canceled
INN32279,23,Female,19,9,Premium,2024,5,19,Offline,0,0,549,0,Canceled
INN31105,56,Female,20,7,Basic,2024,3,30,Online,0,0,640,1,Not_Canceled
INN16962,34,Male,12,9,Standard,2024,2,28,Offline,0,0,688,0,Canceled
INN04234,37,Female,7,7,Standard,2024,10,10,Online,0,0,236,0,Canceled
INN00685,50,Female,26,1,Premium,2024,11,18,Online,0,0,773,1,Not_Canceled
INN23203,58,Male,25,9,Premium,2024,5,21,Offline,0,0,128,1,Not_Canceled
INN28794,54,Female,3,4,Premium,2023,10,17,Offline,0,0,606,0,Not_Canceled
INN24135,42,Female,14,8,Standard,2023,9,4,Offline,0,0,671,0,Not_Canceled
INN21605,19,Male,19,1,Standard,2024,6,8,Online,0,0,368,2,Not_Canceled
INN20170,37,Female,11,10,Standard,2024,6,17,Online,0,0,809,1,Not_Canceled
INN29732,64,Female,1,3,Premium,2024,5,17,Online,0,0,670,0,Canceled
INN05795,53,Female,9,1,Premium,2024,4,30,Online,0,0,510,0,Not_Canceled
INN08954,61,Female,28,6,Premium,2023,9,13,Online,0,0,391,2,Not_Canceled
INN08989,20,Female,20,10,Basic,2024,12,16,Online,0,0,949,0,Not_Canceled
INN26482,20,Female,13,4,Basic,2024,6,23,Online,0,0,224,1,Canceled
INN10781,22,Male,2,0,Premium,2024,6,30,Online,0,0,433,0,Canceled
INN00438,38,Female,3,1,Standard,2023,10,23,Online,0,0,808,0,Not_Canceled
INN23358,45,Male,11,0,Basic,2024,4,12,Online,0,0,613,0,Not_Canceled
INN31842,27,Male,26,9,Basic,2024,11,17,Online,0,0,736,2,Not_Canceled
INN33338,54,Male,17,3,Premium,2024,4,6,Online,0,0,351,0,Not_Canceled
INN15927,35,Female,6,8,Standard,2024,11,16,Offline,0,0,721,1,Not_Canceled
INN22422,43,Male,3,0,Premium,2024,7,30,Offline,0,0,204,1,Canceled
INN06432,45,Male,14,1,Basic,2024,8,22,Online,0,0,343,0,Canceled
INN08626,57,Male,17,3,Basic,2024,9,25,Online,0,0,405,1,Not_Canceled
INN19143,22,Male,7,6,Basic,2024,3,22,Complementary,0,0,522,1,Not_Canceled
INN16572,34,Male,22,3,Standard,2023,10,15,Corporate,0,0,219,0,Not_Canceled
INN18039,60,Female,18,10,Standard,2024,6,26,Online,0,0,389,0,Not_Canceled
INN01293,41,Female,23,5,Basic,2024,2,6,Online,0,0,610,0,Canceled
INN10696,28,Female,10,5,Basic,2024,3,28,Offline,0,0,519,1,Not_Canceled
INN07856,60,Male,28,1,Standard,2024,11,20,Offline,0,0,283,0,Not_Canceled
INN34926,31,Male,14,6,Standard,2024,9,1,Online,0,0,167,2,Not_Canceled
INN00592,42,Female,30,9,Basic,2024,12,8,Offline,0,0,551,0,Not_Canceled
INN17746,30,Female,5,9,Basic,2024,9,13,Offline,0,0,181,1,Canceled
INN21574,57,Female,28,3,Standard,2024,9,26,Online,0,0,692,0,Canceled
INN05138,28,Male,1,8,Basic,2024,9,9,Online,0,0,632,2,Canceled
INN14781,64,Male,9,3,Basic,2024,11,4,Offline,0,0,335,0,Canceled
INN10585,62,Male,19,4,Basic,2024,2,3,Online,0,0,245,1,Not_Canceled
INN14806,27,Male,25,5,Premium,2023,12,29,Offline,0,0,761,0,Not_Canceled
INN01341,40,Female,11,5,Premium,2024,3,26,Online,0,0,764,0,Canceled
INN16166,46,Female,27,5,Premium,2023,10,28,Online,0,0,773,0,Not_Canceled
INN10716,23,Female,25,1,Premium,2024,5,23,Online,0,0,341,2,Not_Canceled
INN32923,54,Female,22,9,Standard,2024,1,19,Offline,0,0,262,0,Not_Canceled
INN29252,61,Female,15,10,Standard,2024,6,12,Online,0,0,660,0,Not_Canceled
INN15609,37,Female,1,5,Standard,2023,12,22,Online,0,0,840,1,Not_Canceled
INN00420,48,Female,21,8,Standard,2024,5,2,Offline,0,0,835,1,Not_Canceled
INN13249,48,Male,25,7,Basic,2023,10,2,Offline,0,0,885,0,Not_Canceled
INN09002,44,Male,12,5,Basic,2024,4,22,Offline,0,0,674,0,Canceled
INN22082,27,Female,23,0,Basic,2024,10,26,Online,0,0,187,1,Canceled
INN29583,30,Female,25,5,Premium,2024,3,12,Online,0,0,514,0,Canceled
INN04980,43,Female,9,5,Standard,2024,9,22,Online,0,0,804,2,Not_Canceled
INN04889,26,Male,11,5,Premium,2024,6,3,Offline,0,0,475,0,Not_Canceled
INN01474,34,Female,27,3,Premium,2024,10,4,Online,0,0,784,0,Canceled
INN18345,23,Male,10,3,Standard,2023,9,30,Offline,0,0,943,0,Not_Canceled
INN19232,63,Female,16,5,Premium,2024,3,17,Online,0,0,177,0,Canceled
INN24755,25,Female,27,6,Standard,2024,1,2,Offline,0,0,560,0,Not_Canceled
INN24933,43,Male,12,4,Basic,2024,11,30,Online,0,0,390,2,Not_Canceled
INN30581,49,Male,6,8,Basic,2024,9,30,Online,0,0,675,1,Canceled
INN14124,56,Male,13,3,Basic,2024,6,6,Offline,0,0,125,0,Not_Canceled
INN26147,49,Male,29,0,Basic,2024,11,18,Online,0,0,860,1,Canceled
INN08216,34,Female,27,10,Premium,2024,12,27,Offline,0,0,641,1,Not_Canceled
INN25358,51,Male,28,2,Premium,2024,9,2,Online,0,0,960,1,Canceled
INN01096,49,Female,12,1,Standard,2023,12,29,Offline,0,0,114,1,Not_Canceled
INN21020,42,Male,27,1,Standard,2023,7,11,Offline,0,0,877,0,Not_Canceled
INN14739,37,Female,24,10,Basic,2024,10,19,Online,0,0,676,2,Canceled
INN13883,64,Male,13,8,Premium,2024,11,15,Corporate,1,4,134,0,Not_Canceled
INN12890,51,Female,19,8,Standard,2024,3,1,Online,0,0,467,1,Not_Canceled
INN19925,61,Male,27,2,Standard,2024,10,6,Online,0,0,447,1,Canceled
INN05877,46,Female,12,6,Premium,2024,12,23,Online,0,0,127,1,Canceled
INN32157,40,Male,14,8,Basic,2023,12,30,Online,0,0,937,0,Not_Canceled
INN18768,52,Female,3,0,Basic,2024,4,24,Online,0,0,366,1,Not_Canceled
INN07042,18,Female,29,0,Standard,2024,8,13,Online,0,0,708,1,Not_Canceled
INN36170,55,Female,30,0,Premium,2024,9,4,Offline,0,0,721,1,Not_Canceled
INN01161,45,Male,17,7,Standard,2024,11,8,Online,0,0,925,2,Not_Canceled
INN15816,65,Male,29,4,Premium,2024,8,12,Offline,0,0,260,1,Not_Canceled
INN22340,23,Male,11,10,Premium,2024,11,17,Online,0,0,846,0,Not_Canceled
INN15446,51,Male,30,0,Standard,2023,12,4,Offline,0,0,797,0,Not_Canceled
INN28444,64,Male,1,4,Basic,2024,8,13,Online,0,0,255,0,Canceled
INN29631,43,Female,20,3,Basic,2024,6,24,Offline,0,0,500,0,Not_Canceled
INN25862,39,Male,10,10,Premium,2024,5,17,Complementary,0,24,104,2,Not_Canceled
INN05303,38,Female,8,10,Basic,2024,7,8,Online,0,0,135,0,Canceled
INN02769,57,Female,19,5,Standard,2024,4,4,Online,0,0,530,2,Not_Canceled
INN19019,39,Male,27,5,Premium,2024,4,28,Online,0,0,426,0,Not_Canceled
INN13360,23,Male,14,5,Premium,2024,7,7,Online,0,0,963,0,Canceled
INN01574,50,Female,13,0,Premium,2024,3,17,Corporate,0,0,319,0,Canceled
INN14888,60,Female,15,1,Standard,2024,10,28,Offline,0,0,504,0,Not_Canceled
INN21469,30,Male,6,5,Basic,2024,3,17,Online,0,0,445,1,Not_Canceled
INN03952,63,Male,2,0,Standard,2024,4,4,Online,0,0,544,2,Not_Canceled
INN26688,63,Female,14,3,Premium,2023,10,17,Offline,0,0,981,0,Not_Canceled
INN31633,42,Male,19,2,Basic,2024,2,7,Offline,0,0,736,0,Not_Canceled
INN03368,40,Female,23,2,Basic,2024,4,21,Online,0,0,543,0,Not_Canceled
INN35607,52,Female,13,8,Premium,2024,2,20,Online,0,0,219,1,Not_Canceled
INN34695,49,Female,20,6,Standard,2024,7,11,Online,0,0,545,0,Not_Canceled
INN13436,38,Female,1,7,Basic,2024,11,25,Online,0,0,725,0,Not_Canceled
INN17714,41,Male,22,2,Premium,2023,10,13,Offline,0,0,783,0,Not_Canceled
INN20403,50,Male,19,6,Premium,2024,3,15,Offline,0,0,343,0,Not_Canceled
INN20301,39,Female,5,8,Standard,2024,6,26,Online,0,0,292,0,Canceled
INN20157,47,Female,5,4,Premium,2024,11,19,Online,0,0,726,2,Canceled
INN21869,56,Female,3,8,Premium,2024,7,11,Online,0,0,133,1,Not_Canceled
INN22466,32,Female,15,5,Standard,2024,3,25,Online,0,0,959,2,Not_Canceled
INN27615,30,Male,14,10,Standard,2024,11,3,Offline,0,0,253,0,Canceled
INN34932,31,Female,22,7,Standard,2024,6,2,Offline,0,0,769,0,Not_Canceled
INN11543,45,Male,10,7,Basic,2024,3,3,Online,0,0,809,2,Not_Canceled
INN17008,35,Female,14,6,Basic,2024,7,19,Online,0,0,977,1,Not_Canceled
INN08010,22,Female,19,1,Premium,2024,6,17,Offline,0,0,571,0,Canceled
INN28556,37,Female,20,5,Premium,2024,6,26,Online,0,0,497,1,Not_Canceled
INN09532,56,Male,16,2,Standard,2024,11,9,Online,0,0,896,0,Canceled
INN00503,28,Male,8,0,Premium,2024,10,17,Corporate,0,0,888,0,Not_Canceled
INN26726,35,Female,20,9,Premium,2023,9,16,Corporate,0,0,518,0,Not_Canceled
INN19465,20,Female,18,7,Premium,2024,2,25,Complementary,0,0,555,1,Not_Canceled
INN12511,43,Female,8,7,Basic,2024,8,12,Online,0,0,830,1,Canceled
INN11987,51,Female,28,6,Basic,2024,8,20,Online,0,0,221,0,Canceled
INN17886,50,Male,15,3,Premium,2023,10,19,Offline,0,0,155,1,Not_Canceled
INN04996,64,Female,27,1,Basic,2024,3,24,Online,0,0,157,0,Not_Canceled
INN09782,35,Female,30,5,Premium,2024,12,22,Online,0,0,721,3,Not_Canceled
INN21167,22,Female,7,9,Standard,2024,6,9,Offline,0,0,540,0,Not_Canceled
INN26571,63,Male,10,6,Standard,2024,10,4,Online,0,0,446,2,Canceled
INN11751,56,Female,27,0,Basic,2023,12,30,Online,0,0,541,2,Not_Canceled
INN19908,46,Male,8,6,Basic,2024,2,19,Online,0,0,672,0,Not_Canceled
INN32679,64,Male,29,4,Basic,2023,9,21,Offline,0,0,508,0,Not_Canceled
INN17166,22,Male,4,0,Premium,2024,11,4,Offline,0,0,296,0,Canceled
INN20055,42,Male,7,9,Premium,2024,6,24,Offline,0,0,796,0,Canceled
INN24155,29,Female,16,6,Premium,2023,12,10,Corporate,0,1,442,0,Not_Canceled
INN18917,57,Female,1,3,Premium,2024,10,6,Offline,0,0,973,1,Not_Canceled
INN08709,63,Female,25,5,Basic,2024,2,17,Offline,0,0,582,0,Not_Canceled
INN30375,37,Male,30,4,Basic,2024,9,27,Corporate,0,0,201,0,Canceled
INN01101,51,Female,3,2,Standard,2024,7,25,Online,0,0,575,2,Not_Canceled
INN30359,45,Male,23,2,Premium,2023,10,16,Offline,0,0,872,0,Not_Canceled
INN03236,47,Male,9,9,Premium,2024,8,10,Online,0,0,124,1,Canceled
INN29718,32,Male,12,6,Premium,2024,1,19,Online,0,0,779,0,Not_Canceled
INN20570,60,Male,5,5,Standard,2024,9,15,Online,0,0,760,0,Canceled
INN31432,30,Female,7,1,Standard,2024,11,1,Online,0,0,154,2,Not_Canceled
INN04723,45,Female,16,8,Basic,2024,4,21,Offline,0,0,600,1,Not_Canceled
INN25655,62,Female,1,9,Standard,2024,10,19,Online,0,0,289,0,Not_Canceled
INN22497,57,Male,3,8,Premium,2024,4,6,Offline,0,0,659,0,Not_Canceled
INN20623,59,Female,28,8,Basic,2024,4,3,Online,0,0,812,0,Canceled
INN24363,32,Female,25,4,Premium,2024,10,4,Online,0,0,642,2,Not_Canceled
INN22820,45,Female,21,4,Premium,2023,9,18,Offline,0,0,500,0,Not_Canceled
INN28607,47,Male,7,7,Standard,2024,4,13,Online,0,0,803,1,Not_Canceled
INN05267,32,Male,15,3,Basic,2024,9,12,Online,0,0,923,4,Not_Canceled
INN15327,31,Male,30,2,Basic,2024,2,19,Offline,0,0,523,0,Canceled
INN07033,43,Male,17,2,Basic,2024,8,28,Online,0,0,846,2,Not_Canceled
INN28792,57,Female,2,6,Standard,2024,9,17,Online,0,0,909,0,Not_Canceled
INN00330,21,Female,5,7,Basic,2024,5,27,Online,0,0,708,1,Not_Canceled
INN27494,32,Male,3,2,Standard,2023,11,5,Corporate,2,9,707,0,Not_Canceled
INN17857,30,Male,13,9,Standard,2024,12,7,Online,0,0,445,1,Not_Canceled
INN18216,21,Female,21,6,Premium,2023,10,2,Online,0,0,813,1,Not_Canceled
INN32232,60,Female,13,0,Standard,2023,11,12,Online,0,0,807,1,Not_Canceled
INN18929,24,Female,29,9,Standard,2024,5,17,Corporate,0,0,798,0,Not_Canceled
INN04523,51,Female,3,4,Standard,2024,10,25,Online,0,0,789,0,Canceled
INN31233,61,Female,9,5,Standard,2024,6,4,Online,0,0,536,3,Not_Canceled
INN00850,29,Female,8,8,Premium,2024,8,22,Online,0,0,925,1,Canceled
INN33636,27,Female,19,6,Premium,2024,12,19,Offline,0,0,959,0,Not_Canceled
INN30672,27,Male,18,5,Basic,2024,6,20,Offline,0,0,438,0,Not_Canceled
INN27823,20,Female,3,10,Standard,2024,5,8,Online,0,0,864,0,Canceled
INN18595,38,Female,10,10,Basic,2024,3,3,Online,0,0,481,2,Not_Canceled
INN19172,47,Female,14,2,Premium,2024,10,15,Online,0,0,561,2,Not_Canceled
INN19587,51,Female,8,0,Standard,2024,5,17,Corporate,0,0,256,0,Not_Canceled
INN05608,59,Female,15,6,Premium,2024,12,5,Corporate,0,0,300,0,Not_Canceled
INN00769,56,Male,11,10,Basic,2024,12,3,Offline,0,0,418,0,Not_Canceled
INN03149,33,Female,19,4,Basic,2024,1,12,Corporate,1,0,276,0,Not_Canceled
INN01285,25,Female,25,7,Standard,2024,7,30,Online,0,0,284,1,Canceled
INN11617,47,Female,21,9,Standard,2023,8,5,Corporate,0,0,104,0,Not_Canceled
INN08607,55,Male,6,10,Premium,2024,3,17,Offline,0,0,790,0,Canceled
INN19978,39,Male,17,9,Basic,2024,10,13,Offline,0,0,658,0,Not_Canceled
INN16538,61,Male,12,10,Basic,2024,12,8,Online,0,0,573,1,Not_Canceled
INN36059,59,Male,24,7,Premium,2024,3,7,Corporate,0,0,257,0,Canceled
INN00210,61,Female,20,8,Basic,2024,2,27,Complementary,0,0,836,1,Not_Canceled
INN12715,48,Male,21,1,Basic,2024,7,2,Online,0,0,179,2,Canceled
INN03272,28,Male,14,9,Standard,2024,11,1,Online,0,0,933,1,Not_Canceled
INN04718,33,Female,18,6,Basic,2024,9,15,Online,0,0,393,0,Canceled
INN10287,19,Male,21,9,Basic,2024,8,21,Offline,0,0,895,0,Not_Canceled
INN01005,50,Male,1,7,Basic,2024,4,22,Online,0,0,424,2,Not_Canceled
INN19744,37,Female,14,3,Basic,2023,9,4,Offline,0,0,855,0,Not_Canceled
INN26808,25,Male,20,1,Basic,2024,5,12,Online,0,0,413,1,Not_Canceled
INN32733,25,Female,24,3,Standard,2024,4,18,Online,0,0,700,1,Not_Canceled
INN13519,19,Male,15,4,Basic,2024,5,20,Offline,0,0,409,0,Canceled
INN10533,56,Male,16,7,Premium,2024,9,18,Online,0,0,883,1,Not_Canceled
INN15248,18,Male,25,10,Basic,2024,6,8,Offline,0,0,692,0,Not_Canceled
INN24842,39,Male,20,5,Basic,2023,10,7,Offline,0,0,777,0,Not_Canceled
INN34028,34,Female,13,3,Basic,2024,4,28,Offline,0,0,539,0,Not_Canceled
INN11472,50,Male,8,10,Basic,2024,9,19,Offline,0,0,823,1,Canceled
INN32303,47,Male,15,10,Premium,2023,11,3,Online,0,0,465,0,Not_Canceled
INN11526,32,Male,29,7,Standard,2024,10,7,Offline,0,0,935,1,Not_Canceled
INN32758,34,Male,12,1,Premium,2023,7,1,Offline,0,0,520,0,Canceled
INN06213,40,Female,17,2,Standard,2024,10,28,Online,0,0,410,1,Not_Canceled
INN32043,54,Female,12,8,Premium,2024,2,25,Online,0,0,388,0,Not_Canceled
INN35070,50,Female,2,3,Premium,2024,4,16,Online,0,0,202,0,Canceled
INN03543,64,Male,2,3,Standard,2024,3,22,Online,0,0,251,1,Not_Canceled
INN25462,39,Female,10,10,Basic,2024,4,5,Offline,0,0,990,0,Not_Canceled
INN00254,64,Male,26,3,Basic,2024,5,21,Offline,0,0,783,0,Not_Canceled
INN31079,30,Female,6,5,Standard,2024,1,19,Online,0,0,180,1,Not_Canceled
INN06185,42,Male,18,1,Premium,2024,10,29,Online,0,0,973,1,Not_Canceled
INN09341,23,Male,27,3,Premium,2024,12,12,Online,0,0,398,1,Not_Canceled
INN18527,57,Male,27,8,Premium,2024,11,20,Online,0,0,636,1,Not_Canceled
INN22477,29,Female,24,1,Premium,2024,4,10,Online,0,0,605,1,Not_Canceled
INN29490,27,Female,6,7,Standard,2024,10,1,Online,0,0,756,0,Canceled
INN06404,55,Male,22,5,Standard,2024,5,2,Online,0,0,236,1,Not_Canceled
INN12044,30,Male,5,10,Standard,2023,12,10,Corporate,0,0,240,0,Not_Canceled
INN07633,48,Male,10,5,Premium,2024,2,23,Corporate,0,12,687,1,Not_Canceled
INN01729,38,Female,27,0,Basic,2024,5,13,Online,0,0,270,1,Canceled
INN18056,47,Female,24,5,Premium,2024,8,27,Online,0,0,463,0,Canceled
INN01869,35,Female,12,2,Basic,2023,11,4,Offline,0,0,426,0,Not_Canceled
INN14678,61,Male,14,10,Standard,2024,10,30,Offline,0,0,855,0,Not_Canceled
INN31116,41,Male,4,4,Premium,2024,10,27,Online,0,0,786,1,Not_Canceled
INN11442,58,Male,26,2,Standard,2024,2,21,Online,0,0,579,1,Canceled
INN29633,25,Male,25,9,Standard,2024,11,25,Online,0,0,109,2,Not_Canceled
INN14594,38,Female,17,7,Basic,2023,10,15,Offline,0,0,402,0,Canceled
INN01972,59,Male,15,5,Premium,2024,6,18,Offline,0,0,255,0,Not_Canceled
INN33860,46,Female,29,7,Premium,2024,3,13,Corporate,0,0,171,0,Not_Canceled
INN29579,39,Male,22,4,Basic,2024,7,25,Online,0,0,626,2,Not_Canceled
INN26031,37,Female,2,1,Basic,2024,7,22,Online,0,0,746,0,Canceled
INN16081,61,Male,4,2,Premium,2024,5,15,Online,0,0,464,1,Canceled
INN13056,63,Male,5,4,Basic,2024,6,13,Online,0,0,101,2,Not_Canceled
INN25911,58,Male,21,7,Premium,2024,8,3,Online,0,0,670,0,Canceled
INN24192,42,Female,14,6,Basic,2024,6,14,Online,0,0,619,1,Not_Canceled
INN00695,63,Female,14,3,Basic,2024,12,3,Offline,0,0,361,0,Not_Canceled
INN22114,45,Female,10,1,Premium,2024,7,19,Online,0,0,256,2,Not_Canceled
INN21033,47,Male,6,1,Standard,2023,9,14,Offline,0,0,485,0,Not_Canceled
INN12048,56,Female,22,8,Basic,2024,7,2,Online,0,0,123,1,Not_Canceled
INN18905,48,Female,15,5,Basic,2024,11,19,Online,0,0,130,0,Canceled
INN17974,38,Male,24,10,Premium,2024,6,8,Corporate,0,8,752,0,Not_Canceled
INN23447,42,Male,15,8,Premium,2024,2,28,Offline,0,0,142,0,Not_Canceled
INN35882,20,Female,29,0,Premium,2024,9,22,Offline,0,0,600,0,Canceled
INN02285,62,Male,3,5,Premium,2023,12,4,Offline,0,0,278,0,Not_Canceled
INN33632,24,Male,1,3,Basic,2023,7,18,Offline,0,0,283,0,Canceled
