cust_id,age,Gender,Usage Frequency,Support Calls,type_plan,arrival_year,arrival_month,arrival_date,market_segment_type,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,Total Spend,no_of_special_requests,booking_status
INN21197,60,Female,5,7,Premium,2024,10,16,Online,0,0,757,2,Not_Canceled
INN21198,27,Male,3,10,Premium,2024,9,26,Offline,0,0,894,0,Canceled
INN21199,48,Male,26,10,Standard,2024,9,24,Online,0,0,795,2,Not_Canceled
INN21200,29,Male,16,2,Standard,2023,10,14,Online,0,0,595,1,Not_Canceled
INN21201,58,Female,22,9,Standard,2024,12,17,Online,0,0,236,0,Not_Canceled
INN21202,43,Female,16,10,Standard,2024,5,6,Online,0,0,933,1,Not_Canceled
INN21203,33,Female,26,4,Basic,2023,11,20,Offline,0,0,757,0,Not_Canceled
INN21204,44,Male,5,8,Standard,2024,8,17,Online,0,0,254,1,Not_Canceled
INN21205,26,Male,10,7,Standard,2024,2,28,Online,0,0,747,1,Not_Canceled
INN21206,36,Female,24,0,Basic,2024,9,8,Online,0,0,374,1,Canceled
INN21207,62,Female,27,1,Basic,2024,12,7,Online,0,0,876,0,Not_Canceled
INN21208,55,Female,4,6,Basic,2024,5,4,Offline,0,0,237,1,Canceled
INN21209,26,Female,10,7,Basic,2024,3,1,Online,0,0,879,0,Not_Canceled
INN21210,22,Female,12,4,Premium,2024,12,31,Online,0,0,504,0,Not_Canceled
INN21211,58,Male,7,0,Premium,2024,2,23,Corporate,1,3,610,0,Not_Canceled
INN21212,43,Male,17,5,Premium,2024,8,25,Offline,0,0,771,0,Not_Canceled
INN21213,23,Female,1,7,Premium,2024,11,20,Online,0,0,133,2,Canceled
INN21214,21,Male,21,0,Premium,2024,10,3,Online,0,0,750,0,Canceled
INN21215,38,Male,1,4,Standard,2023,8,31,Corporate,0,0,511,0,Not_Canceled
INN21216,27,Male,11,4,Basic,2024,12,20,Offline,0,6,650,2,Not_Canceled
INN21217,40,Female,28,3,Premium,2024,4,24,Online,0,0,571,1,Not_Canceled
INN21218,32,Male,27,3,Premium,2024,10,10,Offline,0,0,451,1,Not_Canceled
INN21219,58,Male,21,4,Premium,2024,3,18,Online,0,0,333,0,Not_Canceled
INN21220,43,Male,17,8,Standard,2023,10,1,Online,0,0,174,1,Not_Canceled
INN21221,56,Male,22,5,Basic,2024,7,4,Offline,0,0,389,0,Not_Canceled
INN21222,57,Male,6,10,Premium,2024,4,10,Offline,0,0,626,0,Not_Canceled
INN21223,53,Male,30,5,Basic,2024,7,5,Online,0,0,648,1,Not_Canceled
INN21224,51,Female,30,0,Premium,2024,6,2,Offline,0,0,170,0,Not_Canceled
INN21225,34,Female,9,10,Premium,2024,3,30,Corporate,0,18,306,1,Not_Canceled
INN21226,22,Male,9,6,Premium,2024,10,11,Offline,0,0,839,1,Canceled
INN21227,58,Male,14,8,Basic,2024,12,15,Online,0,0,524,0,Not_Canceled
INN21228,59,Female,15,6,Basic,2024,6,6,Aviation,0,2,478,0,Not_Canceled
INN21229,27,Male,28,8,Standard,2023,9,30,Offline,1,0,557,0,Not_Canceled
INN21230,57,Male,16,8,Basic,2024,10,14,Offline,0,0,295,1,Canceled
INN21231,22,Male,6,2,Standard,2024,11,16,Corporate,0,0,565,0,Not_Canceled
INN21232,35,Female,5,2,Standard,2024,12,23,Online,0,0,483,1,Not_Canceled
INN21233,44,Female,13,2,Premium,2023,10,25,Online,0,0,169,0,Not_Canceled
INN21234,25,Male,30,2,Standard,2024,8,4,Complementary,0,1,200,4,Not_Canceled
INN21235,31,Male,5,2,Basic,2024,12,16,Online,0,0,187,1,Not_Canceled
INN21236,19,Male,30,7,Basic,2024,5,29,Offline,0,0,162,2,Not_Canceled
INN21237,28,Male,11,3,Premium,2024,3,30,Online,0,0,444,0,Not_Canceled
INN21238,25,Male,3,4,Standard,2024,11,21,Online,0,0,512,1,Not_Canceled
INN21239,23,Female,4,6,Premium,2024,4,15,Online,0,0,833,2,Not_Canceled
INN21240,62,Female,28,4,Basic,2023,12,11,Offline,0,0,820,0,Not_Canceled
INN21241,22,Female,27,6,Standard,2024,9,3,Online,0,0,731,0,Canceled
INN21242,65,Female,4,10,Premium,2024,1,2,Offline,0,0,819,0,Not_Canceled
INN21243,43,Male,6,8,Premium,2024,10,27,Online,0,0,372,2,Not_Canceled
INN21244,34,Female,2,1,Standard,2023,12,1,Offline,0,0,122,0,Not_Canceled
INN21245,52,Male,23,10,Premium,2024,10,23,Offline,0,0,712,0,Canceled
INN21246,62,Male,18,0,Premium,2024,10,10,Offline,0,0,874,0,Canceled
INN21247,31,Male,2,9,Basic,2024,9,25,Online,0,0,664,0,Not_Canceled
INN21248,33,Male,14,10,Premium,2024,6,22,Online,0,0,865,0,Canceled
INN21249,61,Male,6,5,Premium,2024,10,27,Online,0,0,277,3,Not_Canceled
INN21250,46,Male,10,6,Standard,2024,6,17,Offline,0,0,706,0,Not_Canceled
INN21251,65,Male,20,4,Premium,2023,8,18,Online,0,0,961,2,Not_Canceled
INN21252,65,Male,29,1,Premium,2024,6,9,Online,0,0,352,1,Canceled
INN21253,48,Female,20,1,Premium,2024,12,27,Online,0,0,711,0,Not_Canceled
INN21254,44,Male,22,3,Standard,2024,6,24,Offline,0,0,572,0,Not_Canceled
INN21255,27,Male,16,4,Standard,2024,5,23,Online,0,0,632,1,Not_Canceled
INN21256,38,Female,7,7,Premium,2024,9,30,Online,0,0,668,0,Canceled
INN21257,48,Male,19,2,Premium,2024,8,22,Online,0,0,189,0,Canceled
INN21258,54,Female,6,8,Standard,2024,4,8,Online,0,0,605,1,Not_Canceled
INN21259,46,Male,2,8,Premium,2023,12,26,Offline,0,0,484,0,Not_Canceled
INN21260,52,Male,4,9,Basic,2024,6,17,Online,0,0,236,1,Canceled
INN21261,31,Female,30,2,Standard,2024,6,14,Offline,0,0,968,0,Not_Canceled
INN21262,26,Male,23,10,Basic,2024,2,19,Corporate,0,0,489,0,Not_Canceled
INN21263,50,Female,13,6,Premium,2024,6,6,Offline,0,0,486,1,Canceled
INN21264,47,Female,14,4,Basic,2024,4,22,Offline,0,0,165,0,Not_Canceled
INN21265,51,Male,28,6,Standard,2024,11,28,Online,0,0,192,0,Not_Canceled
INN21266,38,Male,7,7,Basic,2023,12,24,Online,0,0,927,0,Not_Canceled
INN21267,63,Male,18,6,Basic,2024,11,27,Online,0,0,205,1,Canceled
INN21268,35,Male,19,8,Standard,2023,10,4,Offline,0,0,252,0,Not_Canceled
INN21269,44,Female,22,1,Premium,2024,4,17,Online,0,0,909,1,Not_Canceled
INN21270,52,Male,2,10,Basic,2024,8,6,Online,0,0,868,0,Canceled
INN21271,24,Male,22,0,Standard,2023,9,9,Offline,0,0,321,0,Not_Canceled
INN21272,55,Female,18,7,Standard,2024,4,29,Offline,0,0,852,0,Canceled
INN21273,24,Male,8,8,Basic,2024,10,20,Offline,0,0,453,0,Not_Canceled
INN21274,52,Female,25,3,Basic,2024,2,22,Online,0,0,782,1,Not_Canceled
INN21275,38,Male,8,8,Premium,2024,3,30,Online,0,0,632,2,Not_Canceled
INN21276,37,Male,25,10,Premium,2024,8,27,Online,0,0,108,0,Canceled
INN21277,46,Male,15,3,Basic,2024,11,29,Online,0,0,150,2,Not_Canceled
INN21278,64,Female,7,7,Standard,2024,3,2,Offline,0,0,674,0,Not_Canceled
INN21279,36,Male,11,9,Basic,2024,7,21,Online,0,0,207,0,Canceled
INN21280,27,Male,13,1,Premium,2024,4,22,Offline,0,0,309,0,Canceled
INN21281,34,Female,24,10,Basic,2024,6,22,Corporate,0,2,330,0,Not_Canceled
INN21282,47,Male,20,2,Standard,2024,10,21,Online,0,0,356,1,Not_Canceled
INN21283,28,Male,18,3,Standard,2024,3,24,Online,0,0,578,0,Canceled
INN21284,38,Male,19,9,Basic,2024,4,1,Online,0,0,605,1,Not_Canceled
INN21285,38,Female,15,10,Basic,2024,6,21,Online,0,0,520,0,Not_Canceled
INN21286,56,Male,13,5,Premium,2024,9,19,Offline,0,0,591,0,Canceled
INN21287,31,Male,9,4,Standard,2023,12,12,Online,0,0,469,2,Not_Canceled
INN21288,59,Female,2,9,Premium,2024,6,22,Online,0,0,221,0,Canceled
INN21289,24,Female,27,8,Basic,2024,11,2,Offline,0,0,307,0,Not_Canceled
INN21290,37,Male,10,3,Standard,2024,6,7,Online,0,0,142,1,Not_Canceled
INN21291,42,Female,6,5,Standard,2024,4,16,Online,0,0,261,1,Not_Canceled
INN21292,52,Male,9,6,Premium,2024,6,6,Offline,0,0,778,0,Not_Canceled
INN21293,20,Male,8,8,Basic,2024,8,14,Online,0,0,539,0,Canceled
INN21294,55,Female,25,8,Basic,2024,12,21,Online,0,0,607,1,Not_Canceled
INN21295,20,Female,26,6,Basic,2024,9,13,Offline,0,0,801,1,Canceled
INN21296,29,Female,17,3,Premium,2024,7,31,Online,0,0,276,0,Not_Canceled
INN21297,42,Male,8,8,Basic,2024,2,19,Corporate,0,0,415,0,Not_Canceled
INN21298,27,Male,2,9,Standard,2024,7,11,Online,0,0,632,0,Not_Canceled
INN21299,21,Male,26,2,Premium,2024,9,26,Online,0,0,109,0,Not_Canceled
INN21300,57,Female,26,5,Standard,2024,10,1,Online,0,0,780,0,Canceled
INN21301,59,Female,25,0,Basic,2024,4,24,Online,0,0,394,0,Not_Canceled
INN21302,35,Male,21,9,Standard,2023,9,18,Offline,0,0,601,0,Not_Canceled
INN21303,26,Female,21,7,Basic,2023,12,5,Online,0,0,352,1,Not_Canceled
INN21304,26,Male,1,9,Premium,2024,12,4,Online,0,0,376,2,Not_Canceled
INN21305,41,Male,7,1,Basic,2024,10,5,Offline,0,0,125,0,Canceled
INN21306,58,Male,12,3,Basic,2024,1,22,Online,0,0,678,1,Not_Canceled
INN21307,43,Male,20,9,Premium,2024,5,7,Online,0,0,470,2,Not_Canceled
INN21308,23,Male,22,4,Premium,2024,8,4,Online,0,0,144,2,Not_Canceled
INN21309,38,Female,14,4,Basic,2024,6,15,Offline,0,0,816,0,Canceled
INN21310,44,Male,10,2,Premium,2023,10,10,Offline,0,0,431,0,Not_Canceled
INN21311,41,Male,16,5,Premium,2023,11,5,Online,0,0,575,1,Not_Canceled
INN21312,28,Male,12,2,Premium,2024,10,7,Online,0,0,553,0,Not_Canceled
INN21313,61,Female,22,2,Standard,2024,11,6,Online,0,0,471,3,Not_Canceled
INN21314,37,Female,27,8,Standard,2024,9,22,Online,0,0,277,0,Canceled
INN21315,29,Female,9,7,Basic,2024,4,28,Online,0,0,599,1,Not_Canceled
INN21316,50,Female,28,0,Standard,2024,10,14,Offline,0,0,871,0,Canceled
INN21317,48,Female,6,10,Basic,2024,10,30,Online,0,0,424,2,Canceled
INN21318,44,Female,30,3,Standard,2023,9,30,Online,0,0,998,1,Not_Canceled
INN21319,24,Male,21,2,Standard,2023,11,13,Offline,0,0,448,1,Not_Canceled
INN21320,31,Male,12,9,Basic,2024,4,23,Offline,0,0,514,0,Not_Canceled
INN21321,19,Male,5,3,Standard,2024,7,4,Online,0,0,881,0,Canceled
INN21322,32,Male,9,9,Standard,2024,10,6,Online,0,0,546,2,Not_Canceled
INN21323,53,Female,2,2,Standard,2023,8,15,Offline,0,0,961,0,Canceled
INN21324,53,Female,11,3,Premium,2024,9,28,Offline,0,0,446,0,Canceled
INN21325,65,Female,4,6,Premium,2023,12,10,Online,0,0,860,0,Not_Canceled
INN21326,48,Female,16,4,Basic,2024,11,23,Online,0,0,162,2,Not_Canceled
INN21327,47,Male,15,9,Premium,2023,9,30,Offline,1,0,303,0,Not_Canceled
INN21328,60,Female,10,6,Standard,2024,2,27,Online,0,0,605,0,Not_Canceled
INN21329,34,Male,12,6,Basic,2024,7,13,Offline,0,0,829,0,Not_Canceled
INN21330,47,Male,11,0,Basic,2023,12,30,Online,0,0,105,1,Not_Canceled
INN21331,34,Female,28,1,Basic,2024,7,20,Online,0,0,438,2,Not_Canceled
INN21332,45,Male,22,9,Basic,2023,10,30,Offline,0,0,258,0,Canceled
INN21333,55,Female,5,3,Premium,2024,11,29,Corporate,1,4,894,1,Not_Canceled
INN21334,65,Male,30,10,Basic,2024,7,30,Offline,0,0,569,0,Not_Canceled
INN21335,42,Female,17,6,Basic,2024,8,27,Online,0,0,727,1,Not_Canceled
INN21336,35,Male,1,5,Standard,2023,12,30,Online,0,0,194,1,Not_Canceled
INN21337,35,Female,4,10,Basic,2023,7,1,Offline,0,0,179,0,Not_Canceled
INN21338,56,Female,3,8,Standard,2024,1,14,Corporate,0,0,482,0,Not_Canceled
INN21339,30,Male,24,8,Standard,2024,11,1,Offline,0,0,381,0,Canceled
INN21340,28,Female,4,0,Basic,2024,12,26,Online,0,0,200,1,Not_Canceled
INN21341,47,Male,11,1,Standard,2024,4,14,Online,0,0,344,2,Not_Canceled
INN21342,65,Female,21,5,Premium,2024,3,26,Online,0,0,262,0,Canceled
INN21343,23,Female,13,2,Basic,2023,12,23,Online,0,0,104,0,Not_Canceled
INN21344,52,Male,2,1,Premium,2024,2,5,Online,0,0,405,0,Canceled
INN21345,32,Male,4,9,Basic,2024,10,26,Online,0,0,463,2,Not_Canceled
INN21346,38,Male,25,3,Premium,2024,9,11,Corporate,0,0,580,0,Not_Canceled
INN21347,55,Female,22,4,Standard,2023,10,5,Offline,0,0,953,0,Not_Canceled
INN21348,54,Male,7,7,Premium,2024,11,23,Online,0,0,303,2,Canceled
INN21349,25,Female,20,2,Standard,2024,11,25,Offline,0,0,855,0,Canceled
INN21350,35,Male,28,3,Premium,2024,12,15,Online,0,0,614,2,Not_Canceled
INN21351,57,Male,20,3,Basic,2024,9,19,Offline,0,0,444,0,Canceled
INN21352,35,Female,17,0,Premium,2024,6,27,Online,0,0,795,1,Not_Canceled
INN21353,56,Female,29,4,Premium,2023,11,2,Online,0,0,728,1,Not_Canceled
INN21354,26,Male,2,6,Basic,2024,9,22,Offline,0,0,982,0,Canceled
INN21355,36,Female,26,9,Premium,2024,9,22,Offline,0,0,787,0,Canceled
INN21356,64,Female,28,6,Basic,2024,7,1,Offline,0,0,731,0,Canceled
INN21357,27,Female,7,6,Premium,2024,9,17,Offline,0,0,251,0,Canceled
INN21358,33,Female,3,3,Standard,2024,2,27,Offline,0,0,784,0,Canceled
INN21359,38,Female,3,5,Basic,2024,6,20,Online,0,0,721,1,Not_Canceled
INN21360,61,Male,21,1,Premium,2024,3,11,Online,0,0,474,0,Canceled
INN21361,25,Male,10,6,Premium,2024,6,3,Offline,0,0,502,0,Canceled
INN21362,48,Female,29,4,Standard,2024,8,2,Corporate,0,0,836,0,Canceled
INN21363,32,Female,30,1,Standard,2024,5,25,Online,0,0,880,2,Canceled
INN21364,56,Female,28,8,Premium,2024,6,22,Corporate,0,0,513,0,Not_Canceled
INN21365,50,Female,2,0,Basic,2024,6,12,Offline,0,0,895,0,Canceled
INN21366,46,Male,21,9,Premium,2024,11,2,Online,0,0,915,0,Not_Canceled
INN21367,28,Female,23,1,Basic,2024,4,17,Online,0,0,926,0,Not_Canceled
INN21368,21,Male,30,7,Premium,2024,10,19,Online,0,0,206,2,Not_Canceled
INN21369,39,Female,30,7,Standard,2024,2,26,Online,0,0,133,0,Not_Canceled
INN21370,20,Female,2,2,Standard,2024,3,18,Online,0,0,131,0,Canceled
INN21371,60,Female,30,2,Standard,2024,8,11,Online,0,0,578,0,Canceled
INN21372,63,Male,9,3,Premium,2023,11,19,Corporate,0,0,732,0,Not_Canceled
INN21373,64,Male,5,2,Basic,2024,3,7,Corporate,0,0,206,0,Not_Canceled
INN21374,25,Female,16,8,Basic,2023,9,15,Online,0,0,770,2,Not_Canceled
INN21375,64,Male,20,1,Standard,2023,11,30,Offline,0,0,687,0,Not_Canceled
INN21376,39,Female,5,1,Basic,2023,8,9,Online,0,0,956,1,Not_Canceled
INN21377,22,Female,12,6,Standard,2024,11,10,Complementary,0,0,302,0,Not_Canceled
INN21378,34,Male,20,4,Basic,2023,8,5,Offline,0,0,685,1,Not_Canceled
INN21379,65,Male,24,9,Basic,2024,3,20,Offline,0,0,474,1,Not_Canceled
INN21380,55,Male,6,5,Standard,2024,7,18,Online,0,0,991,2,Not_Canceled
INN21381,54,Female,3,9,Basic,2024,6,19,Online,0,0,171,0,Canceled
INN21382,33,Male,12,2,Premium,2024,8,13,Online,0,0,863,0,Canceled
INN21383,41,Male,10,0,Basic,2024,4,22,Offline,0,0,884,0,Canceled
INN21384,26,Male,9,8,Basic,2024,3,25,Online,0,0,757,0,Canceled
INN21385,26,Female,7,5,Premium,2024,8,19,Offline,0,0,396,0,Canceled
INN21386,29,Male,11,10,Basic,2024,10,28,Online,0,0,685,1,Canceled
INN21387,33,Female,23,1,Premium,2024,12,3,Online,0,0,756,0,Not_Canceled
INN21388,19,Female,29,4,Premium,2024,4,18,Online,0,0,886,2,Not_Canceled
INN21389,51,Male,1,6,Premium,2023,9,18,Online,0,0,127,2,Not_Canceled
INN21390,23,Male,24,10,Premium,2024,3,14,Online,0,0,984,0,Not_Canceled
INN21391,53,Male,23,7,Basic,2024,3,17,Online,0,0,486,0,Canceled
INN21392,54,Female,25,1,Standard,2024,8,21,Online,0,0,201,2,Not_Canceled
INN21393,30,Female,7,8,Basic,2024,2,19,Offline,0,0,625,0,Not_Canceled
INN21394,60,Male,21,8,Standard,2024,5,31,Corporate,0,0,890,0,Canceled
INN21395,58,Male,1,3,Basic,2024,1,20,Online,0,0,521,0,Not_Canceled
INN21396,63,Male,30,2,Basic,2023,12,30,Online,0,0,249,1,Not_Canceled
INN21397,32,Male,13,0,Basic,2024,4,6,Offline,0,0,896,0,Not_Canceled
INN21398,30,Male,9,9,Standard,2024,3,18,Offline,0,0,173,0,Canceled
INN21399,63,Female,24,6,Standard,2024,9,5,Online,0,0,901,2,Not_Canceled
INN21400,29,Male,26,4,Basic,2024,8,15,Online,0,0,937,0,Canceled
INN21401,55,Female,30,2,Basic,2024,1,2,Online,0,0,388,1,Not_Canceled
INN21402,62,Male,20,1,Basic,2024,3,30,Offline,0,0,954,0,Not_Canceled
INN21403,36,Male,6,10,Premium,2024,10,6,Online,0,0,480,2,Not_Canceled
INN21404,56,Male,4,0,Premium,2023,12,4,Online,0,0,146,0,Not_Canceled
INN21405,36,Female,11,7,Standard,2024,8,16,Online,0,0,537,0,Canceled
INN21406,29,Male,6,7,Premium,2024,7,23,Offline,0,0,565,0,Not_Canceled
INN21407,45,Male,3,9,Basic,2024,9,25,Online,0,0,443,1,Not_Canceled
INN21408,51,Male,20,3,Standard,2024,6,27,Online,0,0,206,0,Not_Canceled
INN21409,33,Female,13,2,Standard,2023,12,25,Online,0,0,527,0,Not_Canceled
INN21410,28,Male,18,9,Basic,2024,5,22,Online,0,0,942,2,Not_Canceled
INN21411,19,Male,30,1,Basic,2024,9,19,Offline,0,0,975,0,Not_Canceled
INN21412,47,Male,2,1,Basic,2024,4,17,Online,0,0,346,0,Not_Canceled
INN21413,37,Female,12,5,Standard,2024,5,7,Online,0,0,915,2,Not_Canceled
INN21414,22,Female,26,7,Premium,2023,10,9,Online,0,0,476,2,Not_Canceled
INN21415,18,Male,26,6,Basic,2024,12,19,Online,0,0,516,1,Canceled
INN21416,55,Female,3,8,Premium,2024,11,3,Offline,0,0,877,0,Canceled
INN21417,65,Female,26,3,Basic,2023,8,26,Corporate,0,0,760,0,Not_Canceled
INN21418,38,Female,10,1,Premium,2024,6,21,Online,0,0,840,0,Canceled
INN21419,48,Female,22,10,Basic,2024,6,24,Offline,0,0,214,0,Not_Canceled
INN21420,64,Male,1,9,Basic,2024,2,12,Online,0,0,948,3,Not_Canceled
INN21421,21,Female,9,10,Standard,2024,4,4,Online,0,0,736,0,Canceled
INN21422,38,Male,25,9,Standard,2024,12,12,Online,0,0,178,2,Not_Canceled
INN21423,51,Male,7,7,Premium,2024,5,13,Online,0,0,981,1,Not_Canceled
INN21424,30,Male,18,2,Standard,2024,8,11,Online,0,0,466,1,Not_Canceled
INN21425,47,Female,3,5,Premium,2024,2,12,Online,0,0,237,0,Not_Canceled
INN21426,55,Female,8,5,Standard,2023,10,2,Online,0,0,692,1,Not_Canceled
INN21427,43,Male,13,5,Basic,2024,10,23,Offline,0,0,810,0,Not_Canceled
INN21428,38,Female,30,10,Basic,2024,4,30,Online,0,0,460,0,Canceled
INN21429,43,Male,8,2,Premium,2024,6,17,Offline,0,0,986,0,Canceled
INN21430,63,Female,12,8,Standard,2024,4,15,Online,0,0,718,0,Canceled
INN21431,34,Female,10,10,Premium,2024,2,22,Online,0,0,813,1,Not_Canceled
INN21432,51,Male,26,9,Basic,2024,7,5,Online,0,0,388,1,Not_Canceled
INN21433,39,Female,24,1,Basic,2023,8,11,Online,0,0,649,2,Not_Canceled
INN21434,59,Female,14,5,Standard,2024,4,13,Online,0,0,554,0,Canceled
INN21435,63,Female,13,9,Basic,2024,10,28,Online,0,0,439,1,Not_Canceled
INN21436,28,Female,3,2,Premium,2024,12,11,Online,0,0,376,0,Not_Canceled
INN21437,53,Female,25,5,Premium,2024,5,23,Online,0,0,756,0,Not_Canceled
INN21438,31,Male,10,7,Basic,2023,12,15,Corporate,0,0,432,0,Not_Canceled
INN21439,26,Female,6,5,Premium,2024,10,31,Online,0,0,283,1,Not_Canceled
INN21440,35,Male,6,3,Standard,2024,2,14,Offline,0,0,503,0,Not_Canceled
INN21441,25,Female,28,3,Standard,2023,8,12,Online,0,0,985,4,Not_Canceled
INN21442,60,Male,6,9,Basic,2024,5,29,Offline,0,0,219,0,Not_Canceled
INN21443,45,Male,13,4,Premium,2023,10,25,Online,0,0,149,0,Canceled
INN21444,19,Female,21,4,Premium,2024,9,21,Offline,0,0,975,1,Canceled
INN21445,52,Male,6,8,Basic,2024,10,27,Online,0,0,543,0,Canceled
INN21446,52,Female,7,3,Premium,2024,10,6,Online,0,0,881,0,Canceled
INN21447,19,Male,2,1,Premium,2023,9,11,Corporate,0,0,598,0,Not_Canceled
INN21448,18,Female,24,2,Basic,2024,8,13,Online,0,0,873,1,Not_Canceled
INN21449,38,Male,23,5,Basic,2024,2,12,Online,0,0,659,1,Not_Canceled
INN21450,29,Male,4,6,Standard,2024,10,3,Online,0,0,351,1,Canceled
INN21451,30,Male,4,1,Standard,2023,10,21,Online,0,0,773,1,Not_Canceled
INN21452,19,Male,5,7,Standard,2024,3,20,Online,0,0,834,0,Canceled
INN21453,34,Female,20,4,Premium,2024,4,12,Online,0,0,252,1,Not_Canceled
INN21454,22,Male,16,4,Standard,2024,4,30,Online,0,0,969,1,Not_Canceled
INN21455,65,Male,6,6,Premium,2024,8,2,Online,0,0,331,0,Canceled
INN21456,59,Female,8,3,Premium,2023,8,19,Online,0,0,519,2,Not_Canceled
INN21457,22,Male,7,4,Standard,2024,5,5,Complementary,2,2,449,3,Not_Canceled
INN21458,65,Male,26,8,Standard,2024,11,12,Offline,0,0,375,0,Not_Canceled
INN21459,21,Female,3,0,Standard,2024,9,30,Online,0,0,538,0,Canceled
INN21460,60,Male,14,3,Standard,2024,12,4,Online,0,0,722,3,Not_Canceled
INN21461,58,Male,17,4,Standard,2024,10,6,Online,0,0,148,1,Not_Canceled
INN21462,24,Female,17,0,Basic,2024,6,10,Online,0,0,314,0,Canceled
INN21463,62,Male,18,0,Standard,2024,3,24,Online,0,0,268,1,Not_Canceled
INN21464,19,Male,21,0,Standard,2023,7,17,Offline,0,0,779,0,Not_Canceled
INN21465,49,Female,17,8,Premium,2024,11,3,Offline,0,0,215,0,Canceled
INN21466,42,Female,19,7,Premium,2023,10,17,Online,0,0,736,1,Not_Canceled
INN21467,60,Female,7,4,Standard,2024,12,18,Offline,0,0,591,0,Not_Canceled
INN21468,45,Male,22,7,Premium,2024,8,27,Online,0,0,631,0,Canceled
INN21469,30,Male,6,5,Basic,2024,3,17,Online,0,0,445,1,Not_Canceled
INN21470,20,Female,22,3,Premium,2024,7,24,Online,0,0,524,0,Not_Canceled
INN21471,43,Female,8,9,Standard,2024,3,24,Offline,0,0,436,0,Not_Canceled
INN21472,32,Female,7,8,Basic,2024,9,19,Corporate,0,0,433,0,Canceled
INN21473,35,Male,2,6,Standard,2023,9,17,Offline,0,0,623,0,Not_Canceled
INN21474,45,Male,30,7,Premium,2023,9,8,Online,0,0,811,0,Not_Canceled
INN21475,28,Female,15,6,Standard,2024,9,13,Offline,0,0,519,0,Not_Canceled
INN21476,54,Male,19,2,Standard,2024,6,16,Online,0,0,180,0,Canceled
INN21477,56,Male,29,1,Premium,2024,10,6,Online,0,0,467,0,Not_Canceled
INN21478,18,Male,2,10,Standard,2024,8,24,Online,0,0,242,1,Canceled
INN21479,65,Female,13,6,Basic,2024,10,10,Offline,0,0,113,0,Not_Canceled
INN21480,22,Male,24,9,Standard,2023,10,16,Offline,0,0,417,0,Canceled
INN21481,23,Male,17,2,Standard,2024,9,22,Online,0,0,109,2,Not_Canceled
INN21482,45,Male,2,0,Basic,2024,5,20,Offline,0,0,925,0,Not_Canceled
INN21483,55,Female,28,0,Basic,2024,11,25,Online,0,0,670,3,Not_Canceled
INN21484,52,Male,9,7,Premium,2024,11,25,Offline,0,0,305,0,Canceled
INN21485,34,Male,27,7,Standard,2024,5,25,Online,0,0,834,0,Canceled
INN21486,20,Male,6,8,Standard,2024,6,29,Online,0,0,635,0,Canceled
INN21487,55,Female,25,8,Premium,2024,5,9,Offline,0,0,243,0,Not_Canceled
INN21488,50,Female,17,6,Basic,2024,8,14,Online,0,0,574,0,Canceled
INN21489,60,Male,22,2,Premium,2024,12,26,Online,0,0,697,0,Canceled
INN21490,65,Female,20,10,Standard,2024,8,1,Online,0,0,421,1,Not_Canceled
INN21491,44,Female,9,5,Standard,2023,12,4,Online,0,0,914,1,Not_Canceled
INN21492,33,Male,7,10,Premium,2024,7,25,Corporate,0,0,717,0,Not_Canceled
INN21493,47,Female,5,7,Basic,2024,7,31,Online,0,0,841,0,Not_Canceled
INN21494,52,Female,28,1,Premium,2024,5,29,Online,0,0,971,1,Not_Canceled
INN21495,59,Male,9,1,Premium,2024,7,6,Online,0,0,838,2,Not_Canceled
INN21496,22,Male,21,0,Premium,2024,8,12,Offline,0,0,563,1,Not_Canceled
INN21497,40,Female,1,5,Basic,2024,6,26,Online,0,0,283,1,Not_Canceled
INN21498,38,Female,17,10,Premium,2024,9,26,Offline,0,0,488,0,Not_Canceled
INN21499,30,Female,4,4,Standard,2023,9,25,Offline,0,0,222,0,Not_Canceled
INN21500,30,Female,12,7,Standard,2024,11,20,Online,0,0,176,2,Canceled
INN21501,30,Female,25,7,Premium,2024,11,25,Online,0,0,453,2,Not_Canceled
INN21502,65,Male,10,7,Standard,2024,11,5,Offline,0,0,104,0,Not_Canceled
INN21503,64,Female,23,2,Premium,2024,3,15,Online,0,0,240,1,Not_Canceled
INN21504,60,Male,11,0,Premium,2024,7,7,Online,0,0,429,1,Canceled
INN21505,55,Male,27,3,Basic,2024,8,29,Online,0,0,307,2,Canceled
INN21506,33,Male,30,7,Basic,2023,10,2,Offline,0,0,351,0,Canceled
INN21507,54,Female,5,0,Standard,2024,5,9,Online,0,0,990,1,Not_Canceled
INN21508,18,Female,18,3,Standard,2024,7,25,Online,0,0,154,0,Canceled
INN21509,38,Female,3,6,Standard,2024,11,28,Online,0,0,339,1,Not_Canceled
INN21510,28,Male,13,3,Premium,2024,10,14,Online,0,0,457,1,Not_Canceled
INN21511,58,Female,5,7,Basic,2023,8,14,Offline,0,0,340,0,Not_Canceled
INN21512,27,Female,26,3,Basic,2024,3,3,Online,0,0,538,1,Not_Canceled
INN21513,33,Male,19,8,Standard,2024,7,25,Online,0,0,491,0,Not_Canceled
INN21514,50,Male,22,1,Premium,2024,12,1,Online,0,0,563,0,Canceled
INN21515,59,Female,9,9,Premium,2024,8,12,Offline,0,0,136,0,Not_Canceled
